trial,swap_count,choice_arm,reward,is_optimal,q_arm1_pre,q_arm2_pre,q_arm3_pre,q_chosen_pre,p_choose_arm1,p_choose_arm2,p_choose_arm3,p_chosen,prediction_error,alpha_used,rt,participant_id,session,file_name
102,1,1,1,0.0,-0.5719029741794038,-0.9999973895726431,-0.5590029678323235,-0.5719029741794038,0.4213835124940107,0.14331332361750462,0.4353031638884847,0.4213835124940107,1.571902974179404,0.8052152389611741,0.562,1,1,sub-001_ses-001_1.csv
103,1,1,1,0.0,0.6938172547982452,-0.9999973895726431,-0.5590029678323235,0.6938172547982452,0.9464279500105526,0.01326887273828561,0.04030317725116171,0.9464279500105526,0.3061827452017548,0.8052152389611741,0.3456,1,1,sub-001_ses-001_1.csv
104,1,1,1,0.0,0.9403602671416644,-0.9999973895726431,-0.5590029678323235,0.9403602671416644,0.9704819246768213,0.007311118111394666,0.022206957211784152,0.9704819246768213,0.05963973285833557,0.8052152389611741,0.4424,1,1,sub-001_ses-001_1.csv
105,1,1,1,0.0,0.9883830888867697,-0.9999973895726431,-0.5590029678323235,0.9883830888867697,0.9737573245219463,0.0064998580658947,0.019742817412159025,0.9737573245219463,0.011616911113230266,0.8052152389611741,0.9874,1,1,sub-001_ses-001_1.csv
106,1,1,0,0.0,0.9977372027448002,-0.9999973895726431,-0.5590029678323235,0.9977372027448002,0.9743528555667009,0.0063523552981995576,0.019294789135099636,0.9743528555667009,-1.9977372027448002,0.7779413151016228,0.4412,1,1,sub-001_ses-001_1.csv
107,1,3,1,1.0,-0.5563851039859269,-0.9999973895726431,-0.5590029678323235,-0.5590029678323235,0.43094370132188914,0.1409454297449332,0.4281108689331776,0.4281108689331776,1.5590029678323236,0.8052152389611741,0.6865,1,1,sub-001_ses-001_1.csv
108,1,3,0,1.0,-0.5563851039859269,-0.9999973895726431,0.6963299794519605,0.6963299794519605,0.04031679950646083,0.013186104391241507,0.9464970961022977,0.9464970961022977,-1.6963299794519604,0.7779413151016228,0.3451,1,1,sub-001_ses-001_1.csv
109,1,3,1,1.0,-0.5563851039859269,-0.9999973895726431,-0.6233151956092063,-0.6233151956092063,0.46042780688257234,0.1505885685497198,0.38898362456770785,0.38898362456770785,1.6233151956092065,0.8052152389611741,0.5802,1,1,sub-001_ses-001_1.csv
110,1,3,0,1.0,-0.5563851039859269,-0.9999973895726431,0.6838029375325659,0.6838029375325659,0.041538220156566545,0.013585585014581444,0.944876194828852,0.944876194828852,-1.6838029375325658,0.7779413151016228,0.4497,1,1,sub-001_ses-001_1.csv
111,1,1,1,0.0,-0.5563851039859269,-0.9999973895726431,-0.626096934063494,-0.5563851039859269,0.461681970696364,0.15099875822684744,0.38731927107678843,0.461681970696364,1.5563851039859269,0.8052152389611741,0.3207,1,1,sub-001_ses-001_1.csv
112,1,1,1,0.0,0.696839899435713,-0.9999973895726431,-0.626096934063494,0.696839899435713,0.9527414995246475,0.013256057755806846,0.03400244271954571,0.9527414995246475,0.303160100564287,0.8052152389611741,0.5045,1,1,sub-001_ses-001_1.csv
113,1,1,1,0.0,0.9409490322550789,-0.9999973895726431,-0.626096934063494,0.9409490322550789,0.9738829292026743,0.0073258650913482215,0.01879120570597771,0.9738829292026743,0.059050967744921135,0.8052152389611741,0.3801,1,1,sub-001_ses-001_1.csv
114,1,1,1,0.0,0.9884977713586941,-0.9999973895726431,-0.626096934063494,0.9884977713586941,0.9767628771825759,0.006518036735152052,0.016719086082271878,0.9767628771825759,0.0115022286413059,0.8052152389611741,0.9021,1,1,sub-001_ses-001_1.csv
115,1,1,1,0.0,0.9977595411426893,-0.9999973895726431,-0.626096934063494,0.9977595411426893,0.9772866295451255,0.006371123661358741,0.016342246793515685,0.9772866295451255,0.002240458857310723,0.8052152389611741,0.4097,1,1,sub-001_ses-001_1.csv
116,1,1,0,0.0,0.9995635927568615,-0.9999973895726431,-0.626096934063494,0.9995635927568615,0.9773872984432579,0.006342885932390824,0.016269815624351452,0.9773872984432579,-1.9995635927568616,0.7779413151016228,0.5052,1,1,sub-001_ses-001_1.csv
117,1,3,1,1.0,-0.5559795382217371,-0.9999973895726431,-0.626096934063494,-0.626096934063494,0.46193591865981615,0.1509275255631652,0.3871365557770187,0.3871365557770187,1.626096934063494,0.8052152389611741,0.3684,1,1,sub-001_ses-001_1.csv
118,1,3,1,1.0,-0.5559795382217371,-0.9999973895726431,0.683261097272475,0.683261097272475,0.04163257789225213,0.01360254033140193,0.944764881776346,0.944764881776346,0.31673890272752503,0.8052152389611741,0.3877,1,1,sub-001_ses-001_1.csv
119,1,3,1,1.0,-0.5559795382217371,-0.9999973895726431,0.9383040885205192,0.9383040885205192,0.02248568519242119,0.007346709120456309,0.9701676056871226,0.9701676056871226,0.061695911479480836,0.8052152389611741,0.4083,1,1,sub-001_ses-001_1.csv
120,1,3,1,1.0,-0.5559795382217371,-0.9999973895726431,0.9879825766253968,0.9879825766253968,0.019910320118577546,0.00650526453406279,0.9735844153473596,0.9735844153473596,0.012017423374603209,0.8052152389611741,0.4115,1,1,sub-001_ses-001_1.csv
121,1,3,1,1.0,-0.5559795382217371,-0.9999973895726431,0.9976591890596755,0.9976591890596755,0.01944317346406934,0.006352634513767795,0.9742041920221629,0.9742041920221629,0.002340810940324456,0.8052152389611741,0.541,1,1,sub-001_ses-001_1.csv
122,1,3,1,1.0,-0.5559795382217371,-0.9999973895726431,0.9995440457003518,0.9995440457003518,0.019353430077519412,0.006323312811946175,0.9743232571105345,0.9743232571105345,0.0004559542996481758,0.8052152389611741,0.3962,1,1,sub-001_ses-001_1.csv
123,1,3,0,1.0,-0.5559795382217371,-0.9999973895726431,0.9999111870506984,0.9999111870506984,0.019335996423055963,0.006317616744107745,0.9743463868328364,0.9743463868328364,-1.9999111870506985,0.7779413151016228,0.5061,1,1,sub-001_ses-001_1.csv
124,1,1,0,0.0,-0.5559795382217371,-0.9999973895726431,-0.5559023518899696,-0.5559795382217371,0.4297521263259053,0.14041217063192615,0.4298357030421685,0.4297521263259053,-0.44402046177826293,0.7779413151016228,0.3964,1,1,sub-001_ses-001_1.csv
125,1,2,1,0.0,-0.9014014001895487,-0.9999973895726431,-0.5559023518899696,-0.9999973895726431,0.23992452117099353,0.1871534340651934,0.572922044763813,0.1871534340651934,1.999997389572643,0.8052152389611741,0.277,1,1,sub-001_ses-001_1.csv
126,1,2,1,0.0,-0.9014014001895487,0.6104309863938171,-0.5559023518899696,0.6104309863938171,0.020625248913735465,0.9301231792846552,0.049251571801609384,0.9301231792846552,0.3895690136061829,0.8052152389611741,0.3802,1,1,sub-001_ses-001_1.csv
127,1,2,1,0.0,-0.9014014001895487,0.9241178927765885,-0.5559023518899696,0.9241178927765885,0.009729437205051582,0.9670373849992261,0.02323317779572245,0.9670373849992261,0.07588210722341149,0.8052152389611741,0.6431,1,1,sub-001_ses-001_1.csv
128,1,2,0,0.0,-0.9014014001895487,0.9852193218773653,-0.5559023518899696,0.9852193218773653,0.008380733729283552,0.9716066928106649,0.020012573460051492,0.9716066928106649,-1.9852193218773653,0.7779413151016228,0.3984,1,1,sub-001_ses-001_1.csv
129,1,2,0,0.0,-0.9014014001895487,-0.5591648081490641,-0.5559023518899696,-0.5591648081490641,0.17372252395612112,0.411440913442022,0.41483656260185686,0.411440913442022,-0.4408351918509359,0.7779413151016228,0.6669,1,1,sub-001_ses-001_1.csv
130,2,3,0,0.0,-0.9014014001895487,-0.9021087170406574,-0.5559023518899696,-0.5559023518899696,0.2279905970400164,0.22758468803059292,0.5444247149293907,0.5444247149293907,-0.4440976481100304,0.7779413151016228,0.3145,1,1,sub-001_ses-001_1.csv
131,2,1,0,0.0,-0.9014014001895487,-0.9021087170406574,-0.9013842602942244,-0.9014014001895487,0.3335264667427628,0.3329326641934923,0.33354086906374486,0.3335264667427628,-0.09859859981045127,0.7779413151016228,0.2384,1,1,sub-001_ses-001_1.csv
132,2,3,1,0.0,-0.9781053245932698,-0.9021087170406574,-0.9013842602942244,-0.9013842602942244,0.2920350994641633,0.35365941590947253,0.3543054846263642,0.3543054846263642,1.9013842602942244,0.8052152389611741,0.2431,1,1,sub-001_ses-001_1.csv
133,2,3,0,0.0,-0.9781053245932698,-0.9021087170406574,0.6296393212156048,0.6296393212156048,0.016769105856132116,0.020307669157869693,0.9629232249859982,0.9629232249859982,-1.6296393212156048,0.7779413151016228,0.358,1,1,sub-001_ses-001_1.csv
134,2,3,1,0.0,-0.9781053245932698,-0.9021087170406574,-0.6381244354721787,-0.6381244354721787,0.21901124435749553,0.2652262995071368,0.5157624561353676,0.5157624561353676,1.6381244354721787,0.8052152389611741,0.6068,1,1,sub-001_ses-001_1.csv
135,2,3,0,0.0,-0.9781053245932698,-0.9021087170406574,0.68091832328469,0.68091832328469,0.014803345149383276,0.017927099888483306,0.9672695549621334,0.9672695549621334,-1.68091832328469,0.7779413151016228,0.4044,1,1,sub-001_ses-001_1.csv
136,2,3,0,0.0,-0.9781053245932698,-0.9021087170406574,-0.6267374877098164,-0.6267374877098164,0.21577246023804625,0.2613040774795689,0.522923462282385,0.522923462282385,-0.3732625122901836,0.7779413151016228,0.335,1,1,sub-001_ses-001_1.csv
137,2,1,0,0.0,-0.9781053245932698,-0.9021087170406574,-0.9171138173989775,-0.9781053245932698,0.29611131689876846,0.3585957837628147,0.3452928993384169,0.29611131689876846,-0.02189467540673018,0.7779413151016228,0.8885,1,1,sub-001_ses-001_1.csv
138,2,2,1,1.0,-0.9951380971729047,-0.9021087170406574,-0.9171138173989775,-0.9021087170406574,0.2872462960098223,0.36311206480279284,0.34964163918738467,0.36311206480279284,1.9021087170406574,0.8052152389611741,0.2521,1,1,sub-001_ses-001_1.csv
139,2,2,1,1.0,-0.9951380971729047,0.6294982080813678,-0.9171138173989775,0.6294982080813678,0.01609371350747105,0.9643167131906963,0.019589573301832645,0.9643167131906963,0.3705017919186322,0.8052152389611741,0.2497,1,1,sub-001_ses-001_1.csv
140,2,2,0,1.0,-0.9951380971729047,0.9278318969966723,-0.9171138173989775,0.9278318969966723,0.007735832477683294,0.9828479655188497,0.009416202003467105,0.9828479655188497,-1.9278318969966723,0.7779413151016228,0.4173,1,1,sub-001_ses-001_1.csv
141,2,3,1,0.0,-0.9951380971729047,-0.5719081842477751,-0.9171138173989775,-0.9171138173989775,0.19524766465330615,0.5670931750191525,0.2376591603275413,0.2376591603275413,1.9171138173989775,0.8052152389611741,0.2752,1,1,sub-001_ses-001_1.csv
142,2,3,0,0.0,-0.9951380971729047,-0.5719081842477751,0.6265754431937087,0.6265754431937087,0.01577691708360123,0.045823759361425125,0.9383993235549737,0.9383993235549737,-1.6265754431937087,0.7779413151016228,0.4111,1,1,sub-001_ses-001_1.csv
143,2,2,0,1.0,-0.9951380971729047,-0.5719081842477751,-0.6388047961964101,-0.5719081842477751,0.1572702022037325,0.45678834859297546,0.38594144920329193,0.45678834859297546,-0.4280918157522249,0.7779413151016228,0.4625,1,1,sub-001_ses-001_1.csv
144,2,3,0,0.0,-0.9951380971729047,-0.9049384943783025,-0.6388047961964101,-0.6388047961964101,0.21235316184305109,0.2665316753593566,0.5211151627975923,0.5211151627975923,-0.36119520380358994,0.7779413151016228,0.2556,1,1,sub-001_ses-001_1.csv
145,2,2,1,1.0,-0.9951380971729047,-0.9049384943783025,-0.9197934680517734,-0.9049384943783025,0.28866999394082016,0.36231952678852875,0.3490104792706512,0.36231952678852875,1.9049384943783025,0.8052152389611741,0.2394,1,1,sub-001_ses-001_1.csv
146,2,2,1,1.0,-0.9951380971729047,0.6289470105788615,-0.9197934680517734,0.6289470105788615,0.016117405585151606,0.9643961789025162,0.01948641551233218,0.9643961789025162,0.3710529894211385,0.8052152389611741,0.475,1,1,sub-001_ses-001_1.csv
147,2,2,1,1.0,-0.9951380971729047,0.9277245321228615,-0.9197934680517734,0.9277245321228615,0.007738379687979284,0.982905692573187,0.009355927738833859,0.982905692573187,0.07227546787713846,0.8052152389611741,0.4662,1,1,sub-001_ses-001_1.csv
148,2,2,1,1.0,-0.9951380971729047,0.9859218402605823,-0.9197934680517734,0.9859218402605823,0.006698664772166075,0.9852024532806982,0.008098881947135797,0.9852024532806982,0.014078159739417728,0.8052152389611741,0.2368,1,1,sub-001_ses-001_1.csv
149,2,2,0,1.0,-0.9951380971729047,0.9972577890192911,-0.9197934680517734,0.9972577890192911,0.006512777147558261,0.9856130844890402,0.007874138363401367,0.9856130844890402,-1.997257789019291,0.7779413151016228,0.9589,1,1,sub-001_ses-001_1.csv
150,2,2,1,1.0,-0.9951380971729047,-0.5564915619673356,-0.9197934680517734,-0.5564915619673356,0.1912580339323227,0.577505400133613,0.2312365659340644,0.577505400133613,1.5564915619673356,0.8052152389611741,0.5776,1,1,sub-001_ses-001_1.csv
151,2,2,1,1.0,-0.9951380971729047,0.6968191630432437,-0.9197934680517734,0.6968191630432437,0.01366064714995377,0.9698232302566808,0.016516122593365365,0.9698232302566808,0.30318083695675635,0.8052152389611741,0.2439,1,1,sub-001_ses-001_1.csv
152,2,2,1,1.0,-0.9951380971729047,0.940944993121827,-0.9197934680517734,0.940944993121827,0.0074890786937044885,0.9834564057728199,0.009054515533475475,0.9834564057728199,0.059055006878173,0.8052152389611741,0.4331,1,1,sub-001_ses-001_1.csv
153,2,2,1,1.0,-0.9951380971729047,0.9884969845970889,-0.9197934680517734,0.9884969845970889,0.006655983879276347,0.9852967366234298,0.008047279497294077,0.9852967366234298,0.011503015402911099,0.8052152389611741,0.4215,1,1,sub-001_ses-001_1.csv
154,2,2,1,1.0,-0.9951380971729047,0.997759387893518,-0.9197934680517734,0.997759387893518,0.00650467038627217,0.985630992562209,0.007864337051518667,0.985630992562209,0.002240612106481965,0.8052152389611741,0.5094,1,1,sub-001_ses-001_1.csv
155,2,2,1,1.0,-0.9951380971729047,0.9995635629062583,-0.9197934680517734,0.9995635629062583,0.006475593719190488,0.9856952237715944,0.00782918250921508,0.9856952237715944,0.00043643709374174833,0.8052152389611741,0.6283,1,1,sub-001_ses-001_1.csv
156,2,2,1,1.0,-0.9951380971729047,0.9999149887049871,-0.9197934680517734,0.9999149887049871,0.006469944950566242,0.9857077020669662,0.007822352982467518,0.9857077020669662,8.50112950129267e-05,0.8052152389611741,0.2742,1,1,sub-001_ses-001_1.csv
157,2,2,1,1.0,-0.9951380971729047,0.9999834410952153,-0.9197934680517734,0.9999834410952153,0.00646884522171968,0.985710131400205,0.007821023378075428,0.985710131400205,1.6558904784691464e-05,0.8052152389611741,0.3848,1,1,sub-001_ses-001_1.csv
158,2,2,1,1.0,-0.9951380971729047,0.9999967745776884,-0.9197934680517734,0.9999967745776884,0.006468631032736056,0.9857106045499445,0.007820764417319553,0.9857106045499445,3.225422311570192e-06,0.8052152389611741,0.4716,1,1,sub-001_ses-001_1.csv
159,2,2,1,1.0,-0.9951380971729047,0.9999993717368858,-0.9197934680517734,0.9999993717368858,0.006468589312799354,0.9857106967105068,0.007820713976693894,0.9857106967105068,6.28263114199612e-07,0.8052152389611741,0.3265,1,1,sub-001_ses-001_1.csv
160,2,2,1,1.0,-0.9951380971729047,0.9999998776239194,-0.9197934680517734,0.9999998776239194,0.006468581186422308,0.9857107146619116,0.007820704151665983,0.9857107146619116,1.2237608060239324e-07,0.8052152389611741,0.3853,1,1,sub-001_ses-001_1.csv
161,2,2,1,1.0,-0.9951380971729047,0.9999999761630044,-0.9197934680517734,0.9999999761630044,0.006468579603529071,0.9857107181585694,0.007820702237901688,0.9857107181585694,2.3836995599602062e-08,0.8052152389611741,0.2593,1,1,sub-001_ses-001_1.csv
162,2,2,0,1.0,-0.9951380971729047,0.9999999953569165,-0.9197934680517734,0.9999999953569165,0.006468579295205628,0.9857107188396645,0.00782070186512962,0.9857107188396645,-1.9999999953569165,0.7779413151016228,0.2469,1,1,sub-001_ses-001_1.csv
163,2,3,1,0.0,-0.9951380971729047,-0.5558826312342826,-0.9197934680517734,-0.9197934680517734,0.19108860930019203,0.5778796641092893,0.23103172659051865,0.23103172659051865,1.9197934680517734,0.8052152389611741,0.3818,1,1,sub-001_ses-001_1.csv
164,2,3,0,0.0,-0.9951380971729047,-0.5558826312342826,0.6260534880816364,0.6260534880816364,0.0157665936831542,0.047680465597274256,0.9365529407195716,0.9365529407195716,-1.6260534880816364,0.7779413151016228,0.303,1,1,sub-001_ses-001_1.csv
165,2,2,1,1.0,-0.9951380971729047,-0.5558826312342826,-0.6389207008621727,-0.5558826312342826,0.15438219466189823,0.46687414347927325,0.3787436618588286,0.46687414347927325,1.5558826312342826,0.8052152389611741,0.4433,1,1,sub-001_ses-001_1.csv
166,2,2,1,1.0,-0.9951380971729047,0.6969377734705706,-0.6389207008621727,0.6969377734705706,0.013428505949929006,0.9536275297029675,0.032943964347103574,0.9536275297029675,0.3030622265294294,0.8052152389611741,0.4092,1,1,sub-001_ses-001_1.csv
167,2,2,1,1.0,-0.9951380971729047,0.9409680966255706,-0.6389207008621727,0.9409680966255706,0.007419516426199881,0.9743782885173372,0.018202195056462738,0.9743782885173372,0.05903190337442943,0.8052152389611741,0.3901,1,1,sub-001_ses-001_1.csv
168,2,2,1,1.0,-0.9951380971729047,0.9885014848075447,-0.6389207008621727,0.9885014848075447,0.006601240303094534,0.9772040299181278,0.016194729778777752,0.9772040299181278,0.011498515192455261,0.8052152389611741,0.3428,1,1,sub-001_ses-001_1.csv
169,2,2,1,1.0,-0.9951380971729047,0.9977602644659362,-0.6389207008621727,0.9977602644659362,0.006452433704220868,0.9777179016483115,0.015829664647467764,0.9777179016483115,0.002239735534063758,0.8052152389611741,0.7896,1,1,sub-001_ses-001_1.csv
170,2,2,0,1.0,-0.9951380971729047,0.9995637336492073,-0.6389207008621727,0.9995637336492073,0.006423832250093763,0.9778166706466576,0.015759497103248636,0.9778166706466576,-1.9995637336492074,0.7779413151016228,0.2928,1,1,sub-001_ses-001_1.csv
171,2,3,0,0.0,-0.9951380971729047,-0.555979506935368,-0.6389207008621727,-0.6389207008621727,0.15439978576277566,0.46681339637859254,0.3787868178586318,0.3787868178586318,-0.3610792991378273,0.7779413151016228,0.3301,1,1,sub-001_ses-001_1.csv
172,2,2,0,1.0,-0.9951380971729047,-0.555979506935368,-0.9198192056894263,-0.555979506935368,0.19111842396696804,0.577828784941575,0.23105279109145693,0.577828784941575,-0.444020493064632,0.7779413151016228,0.7241,1,1,sub-001_ses-001_1.csv
173,2,3,1,0.0,-0.9951380971729047,-0.9014013932421387,-0.9198192056894263,-0.9198192056894263,0.287743325134211,0.3643891223283801,0.34786755253740886,0.34786755253740886,1.9198192056894263,0.8052152389611741,0.4187,1,1,sub-001_ses-001_1.csv
174,2,3,1,0.0,-0.9951380971729047,-0.9014013932421387,0.6260484747820365,0.6260484747820365,0.0162162037356373,0.0205356918148178,0.9632481044495449,0.9632481044495449,0.3739515252179635,0.8052152389611741,0.3169,1,1,sub-001_ses-001_1.csv
175,2,3,1,0.0,-0.9951380971729047,-0.9014013932421387,0.9271599415203144,0.9271599415203144,0.007745764240124123,0.009808992899852346,0.9824452428600235,0.9824452428600235,0.07284005847968555,0.8052152389611741,0.2709,1,1,sub-001_ses-001_1.csv
176,2,3,0,0.0,-0.9951380971729047,-0.9014013932421387,0.9858118666149803,0.9858118666149803,0.006697920130887126,0.008482035983914366,0.9848200438851985,0.9848200438851985,-1.9858118666149802,0.7779413151016228,0.2179,1,1,sub-001_ses-001_1.csv
177,2,3,1,0.0,-0.9951380971729047,-0.9014013932421387,-0.5590332284438858,-0.5590332284438858,0.18987564634786272,0.24045256338078458,0.5696717902713527,0.5696717902713527,1.559033228443886,0.8052152389611741,0.3022,1,1,sub-001_ses-001_1.csv
178,2,3,1,0.0,-0.9951380971729047,-0.9014013932421387,0.6963240851459686,0.6963240851459686,0.01366646330237218,0.017306780498771438,0.9690267561988564,0.9690267561988564,0.30367591485403145,0.8052152389611741,0.6831,1,1,sub-001_ses-001_1.csv
179,2,3,1,0.0,-0.9951380971729047,-0.9014013932421387,0.9408485594919107,0.9408485594919107,0.007487652152279485,0.009482127847089837,0.9830302200006306,0.9830302200006306,0.05915144050808929,0.8052152389611741,0.5693,1,1,sub-001_ses-001_1.csv
180,2,3,1,0.0,-0.9951380971729047,-0.9014013932421387,0.9884782007955295,0.9884782007955295,0.006653754711207967,0.008426106281612332,0.9849201390071795,0.9849201390071795,0.011521799204470495,0.8052152389611741,0.4005,1,1,sub-001_ses-001_1.csv
181,2,3,0,0.0,-0.9951380971729047,-0.9014013932421387,0.9977557290952199,0.9977557290952199,0.006502304273846186,0.008234314197744641,0.985263381528409,0.985263381528409,-1.99775572909522,0.7779413151016228,0.4158,1,1,sub-001_ses-001_1.csv
182,2,2,1,1.0,-0.9951380971729047,-0.9014013932421387,-0.5563809900489167,-0.9014013932421387,0.18915323022505073,0.23953771826031292,0.5713090515146364,0.23953771826031292,1.9014013932421387,0.8052152389611741,0.2811,1,1,sub-001_ses-001_1.csv
183,2,2,1,1.0,-0.9951380971729047,0.6296359839784393,-0.5563809900489167,0.6296359839784393,0.01563477262568398,0.9371427342199613,0.047222493154354575,0.9371427342199613,0.37036401602156066,0.8052152389611741,0.3763,1,1,sub-001_ses-001_1.csv
184,2,2,1,1.0,-0.9951380971729047,0.9278587336418604,-0.5563809900489167,0.9278587336418604,0.00762891193197675,0.9693291001793644,0.023041987888658924,0.9693291001793644,0.07214126635813956,0.8052152389611741,0.2799,1,1,sub-001_ses-001_1.csv
185,2,2,1,1.0,-0.9951380971729047,0.9859479806713914,-0.5563809900489167,0.9859479806713914,0.006617937075449305,0.973393573438751,0.019988489485799763,0.973393573438751,0.014052019328608556,0.8052152389611741,0.879,1,1,sub-001_ses-001_1.csv
186,2,2,1,1.0,-0.9951380971729047,0.997262880772964,-0.5563809900489167,0.997262880772964,0.006436763002011989,0.9741219567135926,0.019441280284395346,0.9741219567135926,0.002737119227036011,0.8052152389611741,0.4402,1,1,sub-001_ses-001_1.csv
187,2,2,1,1.0,-0.9951380971729047,0.999466850885427,-0.5563809900489167,0.999466850885427,0.0064020391200833564,0.9742615588893042,0.019336401990612307,0.9742615588893042,0.0005331491145730283,0.8052152389611741,0.5018,1,1,sub-001_ses-001_1.csv
188,2,2,1,1.0,-0.9951380971729047,0.9998961506771198,-0.5563809900489167,0.9998961506771198,0.006395296689886821,0.974288665821846,0.019316037488267306,0.974288665821846,0.00010384932288021176,0.8052152389611741,0.5723,1,1,sub-001_ses-001_1.csv
189,2,2,1,1.0,-0.9951380971729047,0.9999797717344587,-0.5563809900489167,0.9999797717344587,0.006393984171942035,0.9742939426040078,0.01931207322405018,0.9742939426040078,2.0228265541266666e-05,0.8052152389611741,0.5264,1,1,sub-001_ses-001_1.csv
190,2,2,1,1.0,-0.9951380971729047,0.9999960598421304,-0.5563809900489167,0.9999960598421304,0.006393728543967224,0.9742949703180616,0.01931130113797131,0.9742949703180616,3.940157869641858e-06,0.8052152389611741,0.4333,1,1,sub-001_ses-001_1.csv
191,2,2,0,1.0,-0.9951380971729047,0.999999232517291,-0.5563809900489167,0.999999232517291,0.0063936787526910855,0.9742951704964427,0.019311150750866046,0.9742951704964427,-1.999999232517291,0.7779413151016228,0.4456,1,1,sub-001_ses-001_1.csv
192,2,3,1,0.0,-0.9951380971729047,-0.5558828006294466,-0.5563809900489167,-0.5563809900489167,0.14195483315945595,0.42929181701006025,0.42875334983048385,0.42875334983048385,1.5563809900489167,0.8052152389611741,0.4696,1,1,sub-001_ses-001_1.csv
193,2,2,0,1.0,-0.9951380971729047,-0.5558828006294466,0.6968407007679505,-0.5558828006294466,0.013329433880861509,0.04031012374198496,0.9463604423771534,0.04031012374198496,-0.4441171993705534,0.7779413151016228,0.3828,1,1,sub-001_ses-001_1.csv
194,2,2,1,1.0,-0.9951380971729047,-0.9013799187670245,0.6968407007679505,-0.9013799187670245,0.013649224754452727,0.017285885304834346,0.9690648899407129,0.017285885304834346,1.9013799187670246,0.8052152389611741,0.8634,1,1,sub-001_ses-001_1.csv
195,2,2,1,1.0,-0.9951380971729047,0.629640166878943,0.6968407007679505,0.629640166878943,0.00757931327120061,0.4543061408029488,0.5381145459258504,0.4543061408029488,0.370359833121057,0.8052152389611741,0.375,1,1,sub-001_ses-001_1.csv
196,2,2,1,1.0,-0.9951380971729047,0.9278595484071355,0.6968407007679505,0.9278595484071355,0.005023661471731663,0.6383074405665071,0.3566688979617612,0.6383074405665071,0.07214045159286453,0.8052152389611741,0.6981,1,1,sub-001_ses-001_1.csv
197,2,2,1,1.0,-0.9951380971729047,0.9859481393752509,0.6968407007679505,0.9859481393752509,0.004564501079073683,0.6713659773619227,0.32406952155900365,0.6713659773619227,0.014051860624749057,0.8052152389611741,0.7905,1,1,sub-001_ses-001_1.csv
198,2,2,1,1.0,-0.9951380971729047,0.9972629116860574,0.6968407007679505,0.9972629116860574,0.0044775775156094206,0.677624282449035,0.3178981400353557,0.677624282449035,0.0027370883139425928,0.8052152389611741,1.3565,1,1,sub-001_ses-001_1.csv
199,2,2,1,1.0,-0.9951380971729047,0.9994668569068266,0.6968407007679505,0.9994668569068266,0.004460747354120755,0.678836017001367,0.3167032356445124,0.678836017001367,0.0005331430931734271,0.8052152389611741,0.3718,1,1,sub-001_ses-001_1.csv
200,2,2,1,1.0,-0.9951380971729047,0.9998961518499967,0.6968407007679505,0.9998961518499967,0.00445747297560039,0.6790717650417647,0.31647076198263474,0.6790717650417647,0.00010384815000330505,0.8052152389611741,0.6173,1,1,sub-001_ses-001_1.csv
